Price.Index.Opening.Value,Price.Index.Max.Value,Price.Index.Min.Value,Price.Index.End.Value,Traded.Volume,Traded.Amount
80059.36,80637.03,79970.66,80397.55,3232869021.13,613320000
80860.88,81472.12,80667.22,80753.75,3250466646,622690000
80832.9,81672.04,80765.22,81672.04,3267902475.57,569790000
81863.27,81915.44,78592.2,79020.57,5331865013.21,961170000
78328.92,80011.91,77855.06,79834.33,4861079051.73,827840000
79406.59,79722.24,78596.33,79011.62,3151646061.57,551330000
78202.76,78619.56,77443.76,77645.72,2817583530.82,515420000
78059.69,78951.15,77898.82,78015.74,3672804444.16,637340000
78207.01,78555.83,77763.17,78092.89,2870991349.56,497090000
79197.4,79431.24,79020.72,79057.25,2887932588.47,550440000
78693.29,78927.19,78371.75,78400.69,1816852237.41,339530000
78752.44,79423.17,78507.54,79326.52,2673604513.04,481830000
79724.92,80057.47,78986.12,78986.12,3094585014.8,516310000
78287.09,79150.38,78032.25,78997.88,2615530613.23,445790000
79262.85,79350.98,77756.66,78104.14,2167771031.64,399210000
78428.78,78893.42,78139.06,78472.38,1418406282.49,248730000
78764.32,79263.79,78363.02,78489.01,2158526863.91,366620000
78535.71,78815.69,76956.2,77107.01,2883372511.17,503120000
77305.74,77412.27,76056.23,76831.82,2935782036.77,547890000
76880.88,77568.53,76469.86,77528.54,3092852515.7,556480000
77606.78,77780.68,77373.97,77534.77,1613227835.17,411550000
77381.03,78995.58,77255.09,78951.06,2900181391.9,584550000
79156.31,79729.67,79081.17,79290.79,2833330272.18,493710000
79398.77,79777.93,79087.7,79458.79,2633830677.43,483760000
79586.55,79837.02,78487.13,78551.58,3103010237.87,550700000
78788.81,79524.45,78748.14,79364.43,2274943198.65,407590000
79809.04,80695.38,79669.84,80621.55,2832468345.41,488480000
80774.57,81472.16,80646.47,81245.09,3133017443.04,545820000
81340.64,82290.65,81148.83,82270.52,3010796665.51,538750000
82405.17,82492.19,81284.68,81783.21,3641166910.05,620660000
80940.52,82314.53,80933.82,82314.53,2738810793.85,469690000
82692.66,82942.87,82164.72,82270.34,2578224236.48,440210000
82608.05,82879.68,82211.78,82530.53,3152795756.89,507060000
82702.53,83168.96,82490.04,82854.62,2439609698.53,521430000
83061.71,83920.48,83061.71,83824.65,3698630116.2,746600000
84021,84289.65,83426.34,84218.02,2706107823.66,523530000
83918.79,84356.42,82156.87,82156.87,3132523545.25,610550000
82371.24,82553.16,80915.18,82093.94,3313875315.89,565690000
82416.86,82988.29,81893.27,81893.27,2619499573.41,448480000
82376.29,82663.87,80346.14,80641.86,3268052123.09,564380000
80060.17,80460.18,78955.05,79432.33,4078254250.93,739190000
79656.35,79937.36,78678.05,78843.31,3015323937.48,577620000
77996.98,79464.95,77751.04,79199.41,3435229924.58,586830000
80427.19,80483.42,77226.97,77271.25,4470346955.67,749790000
77332.97,77989.35,76870.19,77827.24,3245619644.27,529160000
78141.64,78310.19,76845.98,77618.56,4258558976.79,673910000
77712.17,78514.77,77268.47,77569.92,3516915787.23,580720000
77931.3,78211.36,76625.89,76692.07,3027742095.03,536940000
77176.63,77515.14,76539.6,77342.09,2909176680.82,558380000
77636.65,79408.14,77636.65,79275.88,4281146554.73,723200000
79384.94,79525.34,78250.12,78866.91,4095091433.04,683620000
78691.29,79189.52,78654.14,78957.53,2726124957.16,485350000
79118.6,79408.15,78565.24,78929.59,2337961008.55,435600000
79172.79,79368.06,78922.99,79262.41,1717949992.59,373930000
79437.62,80846.79,79437.62,80754.28,2977382715.61,479080000
80948.75,81195.78,80241.65,80467.4,3141467738.28,527300000
80591.16,80869.86,80254.58,80837.71,2530315490.64,449480000
81009.69,81611.46,80298.47,80312.94,2935228859.76,490870000
80455.28,81000.61,80178.8,80824.72,1718041993.05,349420000
80940.35,81397.83,80483.78,80710.01,2541912064.68,457030000
80990.24,81556.12,80897.15,81292.35,3123274997.73,563660000
81390.51,82337.73,81172.04,82226.04,3788871022.3,651100000
82102.75,82347.69,81671.51,82193.1,2983010206.31,497510000
82392.32,82628.16,82036.14,82199.53,2754508027.36,479570000
81992.04,82254.18,79984.85,80080.22,3829822996.11,647360000
80105.66,80259.04,78968.71,79550.55,3795289635.66,639360000
79828.25,80108.02,78656.38,78966.38,3271665712.76,546690000
78881.62,79309.65,77703.56,77820.83,2927504255.45,509110000
77685.96,78325.83,77456.94,77918.1,2448587109.6,457640000
77812.85,78846.6,77436.06,78634.55,3453950960.91,594910000
79063.08,79405.83,78695.45,78968.11,2864363585.63,493290000
78455.18,78527.97,77275.66,77496.43,3493401753,647620000
77760.7,78294.99,76921.94,76921.94,2965001167.55,522980000
76947.14,77500.77,76559.57,76869.89,2657194111.63,469200000
77339.4,77803.32,76668.91,76668.91,2852315575.87,503270000
77003.57,77213.34,75122,75193.02,3299617113.66,618560000
75246.1,75575.95,74321.36,74590.7,3127721149.74,570900000
74904.21,75164.48,73846.78,74632.42,3597774847.12,706100000
74602.22,74839.94,74042.57,74645.73,2839697830.95,550190000
74984.26,75198.53,74490.55,74937.81,2956072123.6,604810000
75000.8,75209.53,74154.51,74154.51,2860089079.44,582950000
74348.11,74729.85,73646.22,73857.96,2708121759.48,553320000
74207.74,74384.37,73539.88,74384.37,994069734.09,228650000
73363.49,73384.51,72612.18,72943.5,2899722985.95,563510000
73928.93,75353.38,73928.93,75208.03,3959528874.75,847800000
74546.34,74546.34,73494.06,73494.06,2718670368.82,533520000
73790.62,75484.76,73724.08,75115.72,3094266124.77,671260000
75138.59,75688.71,74093.85,74686.61,4283555558.43,886520000
74958.42,75814.83,74743.94,74856.02,4142840837.89,783210000
75206.18,75571.37,73800.32,74575.85,4147089958.59,761910000
74833.88,75977.11,74786.09,75533.29,3917243896.2,733800000
76173.21,76435.34,75846.81,76331.44,3346742058.53,575870000
76300.95,77666.93,76282.41,77645.59,3926903786.87,688160000
77995.25,78201.91,77560.97,78080.78,3571260935.88,720200000
78000.14,79494.74,77650.62,79494.74,4227995128.34,865470000
79474.1,79952.38,78995.86,79417.13,3668049421.61,705020000
79782.99,80015.5,78543.61,79235.43,3309090577.92,655800000
79502.12,79724.26,79069.59,79589.07,1377026537.8,270940000
79469.87,80129.25,79204.31,79898.62,4017406057.83,698490000
80795.75,81146.99,80384.14,80579.66,4023203762.13,727420000
80555.7,80863.29,79896.08,80027.88,3265341217.11,648850000
80381.49,80778.73,79883.21,80268.2,3762641153.59,680920000
80420.3,80987.59,78956.09,78956.09,3874543645.49,811650000
79273.84,79575.6,77510.28,77510.28,4513358235.54,950130000
77386.32,78089.73,77133.08,77957.75,3511702785.18,702360000
78346.16,78635.54,77644.63,77743.39,2689315114.6,610700000
77957.93,78403.38,77636.05,78403.38,3233806853.48,644140000
78735.31,80394.94,78735.31,80394.94,4342389750.27,801030000
80540.59,81503.91,79768.96,80876.1,4583631112.36,905040000
80837.94,81448.67,80623.56,81211.55,3582595129.46,718540000
81352.71,81784.35,80456.31,80499.83,3765003216.8,811880000
80800,81390.38,80609.4,81329.86,3282317556.25,678370000
81694.85,82143.72,81168.09,81461.62,4004963038.39,908270000
81484.11,82534.81,81221.95,82511.89,3954422004.64,836640000
82854.71,83471.01,82764.77,83281.8,3921993740.36,786330000
83115.93,83388.79,82710.94,83251.96,2870083282.79,590850000
83268.14,83695.33,82557.77,83530.54,4259954848.64,898640000
83607,84381.2,83417.21,84243.31,3755340503.9,778780000
84444.92,84939.03,84086.07,84688.52,3422791183.7,697420000
84885.92,87048.14,84885.92,86168.66,6256343451.25,938530000
86214.06,87010.15,85215.52,86147.32,5466928878,1000000000
86221.94,86347.08,84830,84915.15,4862713519.92,847560000
84967.13,85645.33,84543.99,84915.14,4050673124.92,661310000
84979.69,86369.25,84946.57,86234.1,4190888874.41,671880000
86369.93,86839.33,85239.92,85239.92,4632788793.94,722150000
85334.18,85543.04,84493.79,84818.68,3376573161.94,513740000
84722.83,85213.87,83527.29,83527.29,4017301223.87,645120000
83974.22,84490.18,83613.2,84126.33,3770214283.79,632810000
84238.63,85541.24,84060.33,84718.23,5074223874.7,786380000
84712.29,84721.54,83061.9,83226.38,4490965748.45,701860000
82940.24,83287.03,82572.68,82804.43,3715259878.36,580790000
82444.48,83176.08,78844.01,79191.19,6256689101.36,1050000000
79436.68,81224.45,78954.85,80820.72,4490365669,767850000
81824.55,83226.2,81824.55,83226.2,4539158476.68,711690000
83653.67,83794.26,82583.36,83573.55,4211171724.06,718980000
83600.42,85143.76,83343.55,85143.76,3682653542.11,568170000
85254.89,85433.91,84222.96,84487.99,4304432263.03,685130000
84657.57,85031.6,84643.71,84821.7,1949362016.97,377980000
84921.6,85115.12,84814.17,84824.51,1158840957.66,283900000
84940.87,85257.09,84920.96,84947.31,1325856226.95,239130000
84758.24,84758.24,83920,84101.75,2245871614.04,382250000
83910.23,84922.69,83587.15,84537.1,3378254543.23,591380000
84589.5,85850.63,84520.68,85721.13,1943728366.98,284640000
85447.89,85772.1,84940.87,85458.92,2147053656.93,328040000
85495.31,86795.82,85411.37,86462.57,4190604355.5,644590000
86650.91,86911.82,85574.65,86909.58,4388151690.72,698320000
86925.09,87626.04,86497.83,86776.58,4841340813.81,791950000
87404.88,87919.06,87260.4,87689.64,3780631143.16,731760000
87746.04,88326.79,87428.07,87648.35,4375401349.53,711730000
87917.41,88738.83,87637,87864.74,4396665184.98,637100000
88105.21,88548.2,87823.98,88313.5,4524660377.56,736660000
87713.67,88378.67,87127.99,87563.47,4842679077.37,746340000
88080.1,88491.37,87560.27,87742.82,5097869781.37,804150000
87648.67,87866,86862.51,87416.4,3637442546.93,619400000
87696.58,88322.35,87584.91,88006.48,3347383894.31,511990000
88243.22,89464.45,88243.22,89200.45,5379658791.86,759240000
89691.28,90350.37,89635.47,90312.8,5093927039.4,725460000
90671.23,91004.63,89852.17,90902.78,4973680715.28,730080000
91195.78,91585.11,90539.21,90736.05,4693050067.39,666420000
90549.11,91412.94,90294.12,91412.94,3719832764.47,545740000
91546.48,91753.32,90560.2,91150.05,4027476030.08,601460000
91705.76,91805.74,90276.4,90341.63,3759966578.92,659830000
89691.25,90242.24,88557.78,88557.78,3947247636.19,611880000
88970.97,89461.7,88045.33,88945.82,3730976395.87,606250000
89144.83,89857.77,88674.09,89712.79,2959730991.24,463240000
90048.2,90048.2,87116.17,87508.52,4546073778.33,717530000
87820.99,87928.04,85671.18,85910.14,5522327975.64,832910000
85919.18,86501.77,85145.51,85789.31,4760966149.41,759740000
85889.54,86426.4,84909.96,84987.42,3948469820.89,676310000
85008.66,85019.91,83242.68,84574.27,4927626742.69,819960000
85000.72,85367.43,82975.25,83116.43,4770953082.71,761470000
83597.92,84199.66,83173.35,83429.49,5546295154.43,796240000
83786.49,86082.55,83786.49,86082.55,5411706140.48,839240000
86260.82,86357.19,85589.63,85809.25,3980135727.95,633060000
86144.69,86440.19,85959.85,86040.54,3021520637.83,529350000
85692,85958.04,84424.89,84424.89,4224491119.73,646850000
84613,85579.99,84151.59,85441.66,3380993276.06,599220000
86231.92,86572.42,85738.56,86414.28,4012171159.37,688900000
86358.61,86507.16,85114.01,85488.89,3199217987.45,525250000
85486.78,86320.91,84850.13,86288.25,3599054866.42,624820000
86424.4,86794.12,86011.12,86691.24,4477792632,711710000
87264.27,87847.19,86469.53,86733.45,4822921471.65,744450000
86490.27,87397.91,85904.03,85915.36,4771394194.53,775370000
86095.16,86437,83784.59,84147.51,5410704121.53,862620000
84405.29,84674.44,83858.1,83946.92,3609001966.06,558690000
84364.31,84670.89,83509.44,84303.92,3540169637.47,540990000
84242.36,84380.82,81980.83,82067.23,4167909971.8,643800000
80969.69,81557.93,80014.41,80779.58,6374822859.53,1070000000
80927,82339.26,80045.17,80310.16,5598337998.98,842030000
81206.98,81756.73,80586.49,80645.43,4582262766.44,727360000
80820.3,81051.36,77977.48,77977.48,4849366790.18,818340000
78257.95,78860.39,76656.89,78276.98,4839820459.46,817290000
79332.98,79552.91,77547.22,78293.17,4225634590.3,699700000
78563.52,79097.63,76642.13,76642.13,4264243563.7,696650000
77676.66,78483.58,77178.28,78195.71,3755353191.5,594960000
78763.23,80103.96,78677.93,80030.65,3912281021.19,679280000
79972.74,80190.86,79159.66,79942.27,3663127372.72,672440000
81474.94,82186.61,81220.89,81922.02,4909828418.98,818700000
82247.73,82731.79,81645.68,82506.35,4075184101.89,681480000
82569.54,83768.48,82428.86,83741.99,3660658716.58,601840000
83654.88,83748.55,81706.14,82032.59,4513917643.36,759810000
82581.02,83638.15,82179.45,82649.2,4164313812.05,630800000
81280.6,81482.4,80696.14,81482.4,3817846708.7,686660000
81240.92,81259.3,80233.93,80894.15,3504901788.39,632380000
80876.34,82209.14,80464.33,82184.02,3517933765.45,605410000
82231.38,82537.97,80528.33,80846.03,3738576635.66,633960000
81090.49,81504.31,80650.39,81208.54,3306538109.93,558200000
81431.64,81937.79,81292.27,81676.43,2695579603.13,481360000
81974.36,83047.26,81501.03,82994.31,2726901449.88,458660000
82343.9,83130.16,82255.86,83130.16,2730760249.51,477190000
83053.91,83053.91,81894.41,82465.89,3503861530.26,552520000
82495.71,82884.55,82004.68,82799.38,3831008815.18,688240000
82442.88,83633.88,82411.89,83513.62,3955848291.1,711430000
83374.96,83786.17,82202.67,82645.75,3847437171.37,638450000
82631.25,83076.79,81635.21,81937.59,3473055917.41,718700000
81609.96,82481.56,80703.99,82319.71,4260875400.31,817660000
81953.37,82138.48,81221.54,81357.53,3903912885.08,693340000
81969.68,82699.28,81643.63,82436.68,4096526181.23,762020000
83006.53,83339.33,82230.02,82417.73,3233685376.3,683920000
82831.16,83077.54,82167.67,82302.56,3178048380.68,582400000
82119.17,84277.65,81826.23,84277.65,4786641152.16,779200000
84397.12,84770.58,83718.65,83780.35,4557481919.57,850100000
84164.8,85579.78,84141.76,85551.31,4289297843.96,723690000
85689.39,86623.61,85299.73,86401.85,4592203949.82,880680000
86486.26,86754.56,86000.48,86209.46,4378059217.04,758250000
86395.69,86670.41,85841.94,85978.44,4110111438.43,642770000
86156.41,86355.34,83947.04,83947.04,4385089416.4,670510000
83880.82,84305.28,83239.22,84018.92,3367866049.99,549420000
83975.05,84605.65,83304.47,83380.67,3529819029.5,543950000
83743.1,83743.1,82345.42,82441.37,3998100027.5,663150000
82520.08,82798.69,81754.47,82570.23,3670652370.72,613100000
82722.11,84269.73,82207.71,84059.89,3879864782.66,627020000
84161.75,85236.53,84161.75,84752.83,3588890587.3,649490000
84865.67,85399.49,84288.84,85363.47,4101351784.03,659150000
85490.32,86562.92,85490.32,86417.48,4432540001.13,822180000
86455.73,87651.31,86160.66,87243.66,5144915246.85,878020000
87449.54,87995.74,87184.33,87604.89,3784643515.36,579620000
87640.44,88651.88,87526.88,88651.88,3311160574.07,532510000
88369.62,88509.74,87342.72,87791.06,4862682950.38,713420000
87985.06,88513.69,86441.68,86565.03,5207713979.01,783210000
86646.9,86711.55,85717.13,85803.92,3991536370.8,628270000
85705.37,85788.1,84479.61,84567.03,2616363995.36,455910000
84124.51,84852.09,83649.42,83649.42,3726743716.32,595880000
83984.04,84292.05,82853.26,84292.05,3800457383.23,640240000
84335.95,84500.67,83569.62,83569.62,3439064360.6,538920000
83631.97,84697.26,82586.27,82981.15,4174951240.01,626360000
82769.03,82785.05,80341.48,80429.08,3217992209.49,522740000
80745.27,81480.9,80513.78,81420.24,3667610835.88,608010000
81576.74,83411.64,81208.96,83393.57,3908443873.01,654530000
82836.68,82905.87,81704.32,82499.02,3732125735.46,628490000
82113.63,82972.87,81623,81943.42,3582337181.95,782530000
75268.15,77805.41,75268.15,77805.41,4704564097.49,1070000000
78410.98,78786.83,77756.16,78146.25,3877261192.89,717950000
78657.24,80007.76,78657.24,79747.89,3721987539.73,685270000
79985.54,80924.87,79368.22,80845.24,4038480870.52,730980000
80848.27,81170.24,80315.27,80532.51,3280387265.38,566160000
80547.55,80748.23,78951.38,78951.38,3137078661.68,559170000
79226.9,80521.07,79226.9,80183.75,3208495493.93,598960000
80411.3,80917.47,80271.81,80713.26,3221947498.37,567910000
81604.84,82235.61,81338.18,81932.45,2964753537.88,518040000
81959.25,82781.34,81707.58,82454.38,3095549945.74,537880000
82913.98,83759.94,82913.98,83426.18,3246640219.87,568000000
83604.2,83863.57,82678.83,83068.46,3739874847.74,648460000
83228.65,84266.35,83118.2,84140.65,3654526484.09,644160000
84212.71,84529.26,83240.86,83277.09,3883732006.41,670230000
83216.74,83868.26,83075.83,83546.06,2891617398.49,474600000
82356.58,82723.89,81756.19,81756.19,2915047626.78,481640000
81936.86,82415.57,81484.79,82249.53,3193079155.78,543330000
82445.33,82939.86,81681.71,81681.71,3087023134.4,533830000
81593.78,82007.73,80978.33,81879.96,3242427975.92,547330000
82008.13,82165.91,81216.98,81216.98,2281686758.47,362260000
80988.06,82447.63,80988.06,82365.85,2985989407.41,479650000
82657.24,82860.57,81572.27,81572.27,3041570316.85,503030000
81488.74,81488.74,80238.7,80386.59,3283163746.13,583510000
80918.02,82332.69,80918.02,82286.34,2732049582.68,446290000
82922.55,83396.33,82565.88,82791.85,3233860426.07,506490000
82809.82,83678.48,82529.57,83388.32,3556403684.21,514590000
83733.21,84192.88,82829.05,83041.13,3646561848.87,590980000
83265.84,83523.1,82488.3,82727.86,2638443077.56,421240000
82894.66,82999.12,82704.93,82789.78,1049528350.85,347970000
82813.58,82894.5,81014.45,81319.97,3314790457.44,577940000
81688.73,81888.14,80960.94,81583.62,3348957454.29,566650000
81736.74,81856.73,80677.01,81222.38,3145952159.31,548390000
81201.91,81201.91,78164.14,78336.57,3327936598.72,653830000
78151.53,79256.36,77726.17,78712.07,2624560750.77,440070000
78724.77,79171.13,77230.1,77351.98,3075109398.77,510950000
77687.15,78729.32,77687.15,78024.02,3149587073.81,547870000
78140.69,78635.12,77667.29,78079.76,2504771345.83,415580000
77633.03,78889.41,77534.29,78271.49,2830407983.83,476220000
78518.73,79909.68,78125.75,79909.68,3970789244.84,699750000
79879.67,79879.67,78022.7,78164.09,3024825717.07,496350000
78463.47,78753.82,77805.61,78234.86,2755260187.82,489950000
78095.07,78562.43,77714.37,78134.32,2615928757.05,416700000
78416.07,79030.09,78325.49,78803.08,2808152606.91,427110000
79003.54,79123.64,78173.79,78427.06,2355967831.21,367450000
78592,78759.44,77309.97,77495.29,2494058001.66,411880000
78516.85,79908.65,78516.85,79719.99,3244500420.62,506840000
78887.36,79062.94,78085.44,78174.81,2462135968.6,422700000
78234.85,78234.85,75802.3,77085.5,3817305188.94,654190000
76780.08,77699.27,76484.42,77308.95,3023267768.5,502050000
77357.71,77569.71,76368.69,76922.44,2888601793.93,458440000
76428.76,76894.55,75960.11,75960.11,2794495429.3,467240000
76323.17,76646.78,75188,75299.59,2806679803.83,496060000
75086.85,75086.85,73697.07,74681.84,3314408938.52,567170000
74392.08,74623.33,73520.06,73797.77,2617415302.55,428670000
72638.68,72638.68,69797.4,71341.95,3137539942.24,569670000
72191.09,73778.35,71997.2,73509.71,3240731496.22,565700000
73375.81,74140.94,72770,73615.91,3411242700.32,583490000
74589.12,75157.89,74475.76,74813.48,2887299463.03,476720000
74981.53,75156.94,74020.06,74641.6,2317738330.55,413320000
74549.23,75320.7,74526.15,75210.37,2245467862.19,379010000
74843.84,74899.14,73375,73569.66,2852483301.4,531560000
73872.64,74260.7,73434.13,73656.12,2543164707.64,450990000
74031.62,74397.64,73291.42,74004.13,2601872249.99,466250000
73427.59,73997.88,72896.43,72950.11,2582309861.7,467910000
72435.48,72435.48,71557.42,71865.82,1804712175.16,323690000
72375.07,72628.86,71594.5,72051.79,2210837076.11,382570000
72788.05,72895.52,71992.5,72003.34,2237953492.3,385910000
71743.32,71954.44,71263.32,71846.52,2635143140.26,420700000
71972.11,71993.94,71349.56,71350.87,2126501443.99,338590000
71625.57,71682.49,71050.41,71299.43,2729421142.32,441280000
71490.04,73196.09,71307.53,73173.35,3752276398.33,627210000
73299.28,74378.49,73013.27,74149.46,2915975969.68,507520000
74052.52,74980.56,73845.98,74980.56,2730127009.53,489920000
74880.25,75102.09,74011.44,75099.03,3414330331.14,584040000
74879.84,76028.31,74524.74,75860.7,2965534164.53,553370000
76046.81,76189.52,74593.1,74993.71,2461425778.26,425920000
74833.33,75070.2,74610.2,74610.2,819694167.33,158070000
74759.47,75128.26,73314.99,73314.99,2693360331.78,433500000
72865.87,74327.49,72638.09,74257.65,3590204661.49,588000000
74649.96,74752.94,73783.35,74205.47,3503202988.18,583920000
74623.07,74835.8,74020.55,74530.96,3170732589.02,537820000
74570.7,74691.2,73826.02,74396.65,3332746208.65,528890000
75312.53,76902.54,75312.53,76902.54,4186337717.93,725110000
76977.32,77606.67,76625.12,77258.59,3816245817.02,685160000
77822.39,78726.61,77632.84,78698.17,5395506758.37,938570000
78309.44,79245.68,78013.35,78661.03,4368517337.78,732870000
79237.1,79616.1,78842.36,79214.93,4386125963.25,728400000
78547.45,79619.64,78547.45,79300.09,3987050411.06,628430000
79342.9,79495.46,77889.5,78358.61,3973848928.07,647500000
78388.89,79502.62,78317.59,79380.24,3809440696.77,670290000
80012.83,80383.05,79263.26,79263.26,4519495649.6,718550000
79614.92,79614.92,78483.55,78483.55,3531884957.72,553970000
78845.95,79894.92,78845.95,79734.54,3524074473.9,593060000
79810.15,80594.1,79678.11,80496.48,4187605460.03,733440000
80395.79,80423.96,79284.41,79765.28,4552622470.17,757890000
79842.74,80532.23,79842.74,80255.91,4056778923.86,690170000
80892.37,81066.72,80091.17,80124.84,4297564984.12,749330000
80172.36,80403.05,79219.64,79262.26,3228321372.29,598520000
79206.19,79384.03,78094.91,78662.51,3095524466.43,543970000
78633.89,78650.89,77999.78,78536.29,1296209961.6,250260000
78230.28,79504.68,77585.44,79409,3398884210.14,593890000
75232.79,76785.45,75232.79,76785.45,4200021071.14,674360000
76785.45,77766.72,76246.26,76394.96,4796357753.93,778780000
76394.96,77141.32,75392.35,75452.84,3962482033.29,626280000
75452.84,75887.79,73370.84,74265.3,4317024929.97,763350000
74265.3,74534.13,73354.74,73908.89,3664566851.57,608750000
73908.89,74204.29,72954.62,73100.86,3338273121.9,580910000
73100.86,74732.11,72948.46,74583.74,3807793853.68,639810000
74583.74,75237.06,72012.65,72354.16,5075697557.86,868160000
72354.16,72511.95,70280.34,70280.34,4862706157.58,887870000
70280.34,71695.94,69190.95,69308.74,3914826895.75,741430000
69308.74,72391.87,69308.74,72156.79,4882167286.73,846220000
72156.79,72887.89,71397.03,72831.78,4387556172.95,816550000
72831.78,74178.78,72823.45,73711.88,4801775346.18,895420000
73711.88,73711.88,72203.09,72460.35,3527381039.92,684000000
72460.35,73781.35,72460.35,73328.16,3444221005.75,677060000
73328.16,73380.14,72220.54,73102.1,3673871276.05,772510000
73102.1,74498.61,73102.1,74044.89,3435998498,666210000
74044.89,74393.68,73864.96,74050.35,1950918727.71,423300000
74050.35,74227.85,73994.66,74189.53,979436943.24,217980000
74189.53,74953.61,74189.53,74243.17,2609066719.58,557030000
74243.17,74527.68,73692.94,73912.61,2595035953.63,546960000
73912.61,74004.94,73064.64,73200.69,1993999175.52,420060000
73200.69,73372.07,71433.59,71726.99,2154108628.38,441320000
71726.99,71726.99,69880.43,70518.35,2570561133.91,487220000
70518.35,71253.47,69395.82,70688.1,3475519991.44,678650000
70688.1,71267.13,69713.49,71197.94,4336581359.58,796180000
71197.94,71640.24,69687.85,71495.93,4449349523.91,891370000
71495.93,72131.92,70407.76,70613.2,4110148228.43,728240000
70397.28,71621.86,70111.51,71048.98,3673641194.24,683810000
71033.3,72100.1,70516.46,71740.41,4593710523.58,863730000
72106.05,73010.85,72030.21,72508.72,4454477831.99,797330000
72206.4,72651.44,71308.91,71940.56,4435873481.85,808610000
71984.02,72274.51,70628.02,71062,4179764338.64,736980000
71463.6,71521.46,70845.24,71039.68,3069923989.97,612510000
71666.37,71827.39,70786.19,71073.16,3694828170.67,682050000
70604.62,70785.6,69595.27,69603.95,3642643501.04,714280000
69657.63,69777.08,68230.47,68567.89,4106375003.56,801550000
69487.09,70392.47,69255.28,70243.91,3785305624.6,753730000
70761.85,71087.97,70123.01,70539.01,3064947073.95,538630000
70144.5,71838.7,69925.09,71808.91,4109003155.23,705560000
71819.83,72683.67,71775.15,72052.86,4401230699.55,791900000
72431.77,72960.91,72320.67,72427.41,4376141191.43,783780000
73122.72,73506.6,73080.24,73481.09,4046025805.74,706540000
73496.15,73514.82,72793.71,73447.67,3494968230.1,674550000
73651.59,73911.49,72506.16,72506.16,4100044761.74,715950000
72174.76,73629.82,72015.18,73267.44,4561603366.19,780710000
74150.41,74740.4,73962.86,74505.36,4781160191.41,812590000
74485.66,74767.42,74033.33,74203.54,3876651880.73,657130000
74457.35,74656.23,72005.24,72005.24,4990638258.77,900830000
71520.33,71798.27,70373.47,71415.16,4839096608.1,891220000
71672.1,72249.88,70856.37,71614.22,4020048299.18,703000000
71116.39,71281.57,69889.81,70941.65,4454887904.79,829500000
71331.83,71541.79,70895.67,70937.4,3598071400.35,642830000
71275.31,71566.39,69436.07,71008.09,4144173150.57,781330000
71586.49,71815.85,70807.45,70949.22,3326570892.44,621110000
70922.65,72855.79,70653.59,72805.12,4389535449.94,792820000
72709.21,73446.47,72322.33,73446.47,4385821400.34,730060000
73400.95,73455.61,72671.16,73015.42,3393395406.22,613300000
73656.62,74893.9,73566.4,74893.9,4227321596,751610000
74854.64,75923.81,74674.31,75499.76,5201591579.14,912710000
75638.72,75705.44,73916.02,74067.21,4533594647.27,805790000
74551.7,75504.17,74351.13,75201.89,4237597673.24,731510000
75570.61,76017.39,74835.6,74929.02,4075424363.92,707770000
74709.59,75954.83,74423.81,75814.41,3971523525.39,695370000
75949.08,76184.62,75642.13,75955.43,3439246144.11,634700000
76635.66,77096.52,76415.08,76787.95,4285493704.7,723460000
77062.56,77527.33,76466.08,76828.32,4219214994.15,747230000
76943.53,77191.14,76163.94,77191.14,4520097351,747730000
77349.55,77989.76,77150.42,77483.85,4377903384.39,745610000
77284.19,78143.92,77157.99,77682.88,4530877568.97,840030000
77628.86,78738.19,77398.35,78738.19,4512083777.57,757310000
78856.1,79674.05,78505.03,79024.69,5795869329.13,948050000
79565.89,79613.12,78743.46,79380.18,4018833082.33,710090000
79203.09,80114.6,79179.92,80110.88,4251052336.16,716490000
80087.19,80091.21,78774.6,79031.07,4787617089.61,810240000
79168.74,79574.05,78419.53,79369.24,3915644063.31,689650000
80477.35,81389.27,80396.17,81377.13,5176400508.71,885840000
81482.74,82943.44,81221.19,82943.44,4971789584.12,810050000
82775.57,83523.69,82436.63,83402.73,5108880432.63,839800000
82853.03,82853.03,80983,81766.14,6473555741.59,1090000000
81549.27,81735.04,80171.7,80383.69,5211804343.06,884960000
80297.44,81389.59,80121.03,81358.38,4628770467.82,771850000
81423.37,81753.38,81289.85,81356.45,1656378959.01,319060000
81494.08,81731.07,80873.1,81344.55,1794386286.74,363060000
81716.75,82273.33,81522.9,81733.62,3855025437.13,617200000
82374.98,83041.35,82299.46,82917.75,4485237340.62,711130000
82917.5,83446.84,82486.84,83268.04,4501186560.91,728040000
82987.2,83054.63,81931.92,82359.44,4063730799.52,658900000
82762.54,83872.91,82599.87,83872.91,4634273366.41,758560000
83620.5,83701.04,82465.04,82964.08,4657995058.63,721200000
82906.1,83026.05,81511.27,81511.27,4470431128.6,737280000
82008.12,82252.59,81080.72,81164.66,3807340289.01,621520000
81451.03,82576.11,80884.03,82502.11,4054353667.09,722850000
82630.54,84101.43,82301.42,83987.53,4969713858.71,873480000
83859.36,84429.97,83263.83,83719.8,5351140159.9,914010000
84151.9,85808.84,84009.16,85696.67,5564335262.61,924080000
85749.81,86254.5,85340.41,85784.95,5295886456.35,956170000
85970.85,86188.01,84807.93,85573.25,4364895936.35,729990000
85180.38,86386.7,84997.66,86343.65,4764506273.79,765880000
